Price,Close
Ticker,AAPL
Date,
2015-09-11,25.72873306274414
2015-09-14,25.97652816772461
2015-09-15,26.195051193237305
2015-09-16,26.224332809448242
2015-09-17,25.663400650024414
2015-09-18,25.55751609802246
2015-09-21,25.95400619506836
2015-09-22,25.54625701904297
2015-09-23,25.753509521484375
2015-09-24,25.90669822692871
2015-09-25,25.841371536254883
2015-09-28,25.329998016357422
2015-09-29,24.568559646606445
2015-09-30,24.84790802001953
2015-10-01,24.685707092285156
2015-10-02,24.86591911315918
2015-10-05,24.95603370666504
2015-10-06,25.0754337310791
2015-10-07,24.95603370666504
2015-10-08,24.667680740356445
2015-10-09,25.257902145385742
2015-10-12,25.14076042175293
2015-10-13,25.183565139770508
2015-10-14,24.8276309967041
2015-10-15,25.199331283569336
2015-10-16,25.014610290527344
2015-10-19,25.170047760009766
2015-10-20,25.629606246948242
2015-10-21,25.627355575561523
2015-10-22,26.019336700439453
2015-10-23,26.825822830200195
2015-10-26,25.969778060913086
2015-10-27,25.80532455444336
2015-10-28,26.868627548217773
2015-10-29,27.1524715423584
2015-10-30,26.92043685913086
2015-11-02,27.298900604248047
2015-11-03,27.61202621459961
2015-11-04,27.483627319335938
2015-11-05,27.356935501098633
2015-11-06,27.388607025146484
2015-11-09,27.277742385864258
2015-11-10,26.41803550720215
2015-11-11,26.26871681213379
2015-11-12,26.18048667907715
2015-11-13,25.41579246520996
2015-11-16,25.832075119018555
2015-11-17,25.721220016479492
2015-11-18,26.535682678222656
2015-11-19,26.87277603149414
2015-11-20,26.990421295166016
2015-11-23,26.639751434326172
2015-11-24,26.895402908325195
2015-11-25,26.703096389770508
2015-11-27,26.653324127197266
2015-11-30,26.764188766479492
2015-12-01,26.546998977661133
2015-12-02,26.307178497314453
2015-12-03,26.062837600708008
2015-12-04,26.929336547851562
2015-12-07,26.759658813476562
2015-12-08,26.748348236083984
2015-12-09,26.157861709594727
2015-12-10,26.28229522705078
2015-12-11,25.605836868286133
2015-12-14,25.447463989257812
2015-12-15,24.99724578857422
2015-12-16,25.189550399780273
2015-12-17,24.655630111694336
2015-12-18,23.988222122192383
2015-12-21,24.28232765197754
2015-12-22,24.259708404541016
2015-12-23,24.571922302246094
2015-12-24,24.44070053100586
2015-12-28,24.16695213317871
2015-12-29,24.601335525512695
2015-12-30,24.280073165893555
2015-12-31,23.814014434814453
2016-01-04,23.834379196166992
2016-01-05,23.237104415893555
2016-01-06,22.782360076904297
2016-01-07,21.820838928222656
2016-01-08,21.936229705810547
2016-01-11,22.291418075561523
2016-01-12,22.614946365356445
2016-01-13,22.033510208129883
2016-01-14,22.515392303466797
2016-01-15,21.974685668945312
2016-01-19,21.86835479736328
2016-01-20,21.897762298583984
2016-01-21,21.786909103393555
2016-01-22,22.94525718688965
2016-01-25,22.49730110168457
2016-01-26,22.621726989746094
2016-01-27,21.13533592224121
2016-01-28,21.286916732788086
2016-01-29,22.02219581604004
2016-02-01,21.816314697265625
2016-02-02,21.375154495239258
2016-02-03,21.798219680786133
2016-02-04,21.973369598388672
2016-02-05,21.386499404907227
2016-02-08,21.611696243286133
2016-02-09,21.607141494750977
2016-02-10,21.4433650970459
2016-02-11,21.313711166381836
2016-02-12,21.379674911499023
2016-02-16,21.982467651367188
2016-02-17,22.31911849975586
2016-02-18,21.896024703979492
2016-02-19,21.845989227294922
2016-02-22,22.037065505981445
2016-02-23,21.538902282714844
2016-02-24,21.859634399414062
2016-02-25,22.009763717651367
2016-02-26,22.04387664794922
2016-02-29,21.993844985961914
2016-03-01,22.8673152923584
2016-03-02,22.9173583984375
2016-03-03,23.08795166015625
2016-03-04,23.43143081665039
2016-03-07,23.172122955322266
2016-03-08,22.98104476928711
2016-03-09,23.001523971557617
2016-03-10,23.012889862060547
2016-03-11,23.260831832885742
2016-03-14,23.319978713989258
2016-03-15,23.78856086730957
2016-03-16,24.1047420501709
2016-03-17,24.066068649291992
2016-03-18,24.093364715576172
2016-03-21,24.09108543395996
2016-03-22,24.275339126586914
2016-03-23,24.141136169433594
2016-03-24,24.036497116088867
2016-03-28,23.92731285095215
2016-03-29,24.49370765686035
2016-03-30,24.921344757080078
2016-03-31,24.791685104370117
2016-04-01,25.0191593170166
2016-04-04,25.27619743347168
2016-04-05,24.97821044921875
2016-04-06,25.23979949951172
2016-04-07,24.689329147338867
2016-04-08,24.71662712097168
2016-04-11,24.798519134521484
2016-04-12,25.12152099609375
2016-04-13,25.485469818115234
2016-04-14,25.49911117553711
2016-04-15,24.9873104095459
2016-04-18,24.448213577270508
2016-04-19,24.31856346130371
2016-04-20,24.368602752685547
2016-04-21,24.1047420501709
2016-04-22,24.038766860961914
2016-04-25,23.90229606628418
2016-04-26,23.73623275756836
2016-04-27,22.250879287719727
2016-04-28,21.570749282836914
2016-04-29,21.322805404663086
2016-05-02,21.30006217956543
2016-05-03,21.65036964416504
2016-05-04,21.425174713134766
2016-05-05,21.338205337524414
2016-05-06,21.219202041625977
2016-05-09,21.23522186279297
2016-05-10,21.37940216064453
2016-05-11,21.171144485473633
2016-05-12,20.674537658691406
2016-05-13,20.715728759765625
2016-05-16,21.484668731689453
2016-05-17,21.39542007446289
2016-05-18,21.640289306640625
2016-05-19,21.557899475097656
2016-05-20,21.791330337524414
2016-05-23,22.068241119384766
2016-05-24,22.4046573638916
2016-05-25,22.79828643798828
2016-05-26,22.979082107543945
2016-05-27,22.96534538269043
2016-05-31,22.853212356567383
2016-06-01,22.532819747924805
2016-06-02,22.363462448120117
2016-06-03,22.40923500061035
2016-06-06,22.57172393798828
2016-06-07,22.66326141357422
2016-06-08,22.642662048339844
2016-06-09,22.805150985717773
2016-06-10,22.617490768432617
2016-06-13,22.276500701904297
2016-06-14,22.303966522216797
2016-06-15,22.23072624206543
2016-06-16,22.324560165405273
2016-06-17,21.81650733947754
2016-06-20,21.76387596130371
2016-06-21,21.949243545532227
2016-06-22,21.86685562133789
2016-06-23,21.992719650268555
2016-06-24,21.374820709228516
2016-06-27,21.063583374023438
2016-06-28,21.418304443359375
2016-06-29,21.60367202758789
2016-06-30,21.8782958984375
2016-07-01,21.94466781616211
2016-07-05,21.73869514465332
2016-07-06,21.862281799316406
2016-07-07,21.95610809326172
2016-07-08,22.125455856323242
2016-07-11,22.194114685058594
2016-07-12,22.29481315612793
2016-07-13,22.1689395904541
2016-07-14,22.60833168029785
2016-07-15,22.606050491333008
2016-07-18,22.846342086791992
2016-07-19,22.855497360229492
2016-07-20,22.876094818115234
2016-07-21,22.754804611206055
2016-07-22,22.57859230041504
2016-07-25,22.276500701904297
2016-07-26,22.1231689453125
2016-07-27,23.560359954833984
2016-07-28,23.87847328186035
2016-07-29,23.848716735839844
2016-08-01,24.269805908203125
2016-08-02,23.910512924194336
2016-08-03,24.210304260253906
2016-08-04,24.3598690032959
2016-08-05,24.730308532714844
2016-08-08,24.935096740722656
2016-08-09,25.036333084106445
2016-08-10,24.849956512451172
2016-08-11,24.8338565826416
2016-08-12,24.891380310058594
2016-08-15,25.190494537353516
2016-08-16,25.167491912841797
2016-08-17,25.130672454833984
2016-08-18,25.098459243774414
2016-08-19,25.162885665893555
2016-08-22,24.967304229736328
2016-08-23,25.0455379486084
2016-08-24,24.85686683654785
2016-08-25,24.751020431518555
2016-08-26,24.606060028076172
2016-08-29,24.578454971313477
2016-08-30,24.3897762298584
2016-08-31,24.412784576416016
2016-09-01,24.5577449798584
2016-09-02,24.787839889526367
2016-09-06,24.780935287475586
2016-09-07,24.93279457092285
2016-09-08,24.279329299926758
2016-09-09,23.729413986206055
2016-09-12,24.26092529296875
2016-09-13,24.838457107543945
2016-09-14,25.717403411865234
2016-09-15,26.59175682067871
2016-09-16,26.44219398498535
2016-09-19,26.133874893188477
2016-09-20,26.131574630737305
2016-09-21,26.126976013183594
2016-09-22,26.3731689453125
2016-09-23,25.933691024780273
2016-09-26,25.972808837890625
2016-09-27,26.021127700805664
2016-09-28,26.219009399414062
2016-09-29,25.811742782592773
2016-09-30,26.011926651000977
2016-10-03,25.88998031616211
2016-10-04,26.000425338745117
2016-10-05,26.011926651000977
2016-10-06,26.205202102661133
2016-10-07,26.244325637817383
2016-10-10,26.702207565307617
2016-10-11,26.759733200073242
2016-10-12,26.999025344848633
2016-10-13,26.916187286376953
2016-10-14,27.06574821472168
2016-10-17,27.04734230041504
2016-10-18,27.028932571411133
2016-10-19,26.94839859008789
2016-10-20,26.934593200683594
2016-10-21,26.828758239746094
2016-10-24,27.07035255432129
2016-10-25,27.208404541015625
2016-10-26,26.59635353088379
2016-10-27,26.34096336364746
2016-10-28,26.166095733642578
2016-10-31,26.124670028686523
2016-11-01,25.652978897094727
2016-11-02,25.675996780395508
2016-11-03,25.400779724121094
2016-11-04,25.17181968688965
2016-11-07,25.534912109375
2016-11-08,25.685243606567383
2016-11-09,25.64361572265625
2016-11-10,24.928979873657227
2016-11-11,25.076993942260742
2016-11-14,24.447927474975586
2016-11-15,24.77171516418457
2016-11-16,25.43778419494629
2016-11-17,25.428531646728516
2016-11-18,25.45397186279297
2016-11-21,25.84019660949707
2016-11-22,25.856386184692383
2016-11-23,25.724557876586914
2016-11-25,25.854068756103516
2016-11-28,25.80319595336914
2016-11-29,25.77775001525879
2016-11-30,25.56035614013672
2016-12-01,25.3221435546875
2016-12-02,25.41696548461914
2016-12-05,25.2342586517334
2016-12-06,25.428531646728516
2016-12-07,25.678306579589844
2016-12-08,25.930395126342773
2016-12-09,26.353618621826172
2016-12-12,26.20329475402832
2016-12-13,26.640399932861328
2016-12-14,26.640399932861328
2016-12-15,26.786102294921875
2016-12-16,26.820798873901367
2016-12-19,26.975749969482422
2016-12-20,27.047443389892578
2016-12-21,27.072885513305664
2016-12-22,26.89480209350586
2016-12-23,26.94799041748047
2016-12-27,27.119140625
2016-12-28,27.00350570678711
2016-12-29,26.996566772460938
2016-12-30,26.786102294921875
2017-01-03,26.8624267578125
2017-01-04,26.832355499267578
2017-01-05,26.968812942504883
2017-01-06,27.26947021484375
2017-01-09,27.519241333007812
2017-01-10,27.5469913482666
2017-01-11,27.695011138916016
2017-01-12,27.579374313354492
2017-01-13,27.53080940246582
2017-01-17,27.75282859802246
2017-01-18,27.750513076782227
2017-01-19,27.701948165893555
2017-01-20,27.75282859802246
2017-01-23,27.771329879760742
2017-01-24,27.745891571044922
2017-01-25,28.187620162963867
2017-01-26,28.201501846313477
2017-01-27,28.203811645507812
2017-01-30,28.12980842590332
2017-01-31,28.065046310424805
2017-02-01,29.776473999023438
2017-02-02,29.72559356689453
2017-02-03,29.852794647216797
2017-02-06,30.13263511657715
2017-02-07,30.419418334960938
2017-02-08,30.5373592376709
2017-02-09,30.75802230834961
2017-02-10,30.688350677490234
2017-02-13,30.960105895996094
2017-02-14,31.36195182800293
2017-02-15,31.47574234008789
2017-02-16,31.438587188720703
2017-02-17,31.524526596069336
2017-02-21,31.752161026000977
2017-02-22,31.84739875793457
2017-02-23,31.71268081665039
2017-02-24,31.742877960205078
2017-02-27,31.805585861206055
2017-02-28,31.819528579711914
2017-03-01,32.46989822387695
2017-03-02,32.277099609375
2017-03-03,32.46757125854492
2017-03-06,32.3653678894043
2017-03-07,32.40718460083008
2017-03-08,32.28640365600586
2017-03-09,32.212066650390625
2017-03-10,32.31892013549805
2017-03-13,32.33285140991211
2017-03-14,32.284088134765625
2017-03-15,32.625526428222656
2017-03-16,32.678955078125
2017-03-17,32.516357421875
2017-03-20,32.857810974121094
2017-03-21,32.48151397705078
2017-03-22,32.848506927490234
2017-03-23,32.73236846923828
2017-03-24,32.66733932495117
2017-03-27,32.723079681396484
2017-03-28,33.401344299316406
2017-03-29,33.47565841674805
2017-03-30,33.43153381347656
2017-03-31,33.368804931640625
2017-04-03,33.37810516357422
2017-04-04,33.62664031982422
2017-04-05,33.45242691040039
2017-04-06,33.368804931640625
2017-04-07,33.29448318481445
2017-04-10,33.25498962402344
2017-04-11,32.89729309082031
2017-04-12,32.93677520751953
2017-04-13,32.76256561279297
2017-04-17,32.943748474121094
2017-04-18,32.79741668701172
2017-04-19,32.67662811279297
2017-04-20,33.08543395996094
2017-04-21,33.04595184326172
2017-04-24,33.364158630371094
2017-04-25,33.57090377807617
2017-04-26,33.37346267700195
2017-04-27,33.39900588989258
2017-04-28,33.36648178100586
2017-05-01,34.04706573486328
2017-05-02,34.263084411621094
2017-05-03,34.1585578918457
2017-05-04,34.03544616699219
2017-05-05,34.59988021850586
2017-05-08,35.540584564208984
2017-05-09,35.768226623535156
2017-05-10,35.598663330078125
2017-05-11,35.90652847290039
2017-05-12,36.40798568725586
2017-05-15,36.314693450927734
2017-05-16,36.261043548583984
2017-05-17,35.04356384277344
2017-05-18,35.57766342163086
2017-05-19,35.69894790649414
2017-05-22,35.915863037109375
2017-05-23,35.87154006958008
2017-05-24,35.76425552368164
2017-05-25,35.88787078857422
2017-05-26,35.827239990234375
2017-05-30,35.84122848510742
2017-05-31,35.62898635864258
2017-06-01,35.726932525634766
2017-06-02,36.256385803222656
2017-06-05,35.90186309814453
2017-06-06,36.02315902709961
2017-06-07,36.23772430419922
2017-06-08,36.14909362792969
2017-06-09,34.747344970703125
2017-06-12,33.91703414916992
2017-06-13,34.18992233276367
2017-06-14,33.85639572143555
2017-06-15,33.65348434448242
2017-06-16,33.18235397338867
2017-06-19,34.131614685058594
2017-06-20,33.821414947509766
2017-06-21,34.02199935913086
2017-06-22,33.96601486206055
2017-06-23,34.11761474609375
2017-06-26,34.01033020019531
2017-06-27,33.52287292480469
2017-06-28,34.01266860961914
2017-06-29,33.51121520996094
2017-06-30,33.590511322021484
2017-07-03,33.469215393066406
2017-07-05,33.606834411621094
2017-07-06,33.28963851928711
2017-07-07,33.62782287597656
2017-07-10,33.83307647705078
2017-07-11,33.94268798828125
2017-07-12,33.99168014526367
2017-07-13,34.465145111083984
2017-07-14,34.76134490966797
2017-07-17,34.88261413574219
2017-07-18,35.003910064697266
2017-07-19,35.22316360473633
2017-07-20,35.064552307128906
2017-07-21,35.04822540283203
2017-07-24,35.47271728515625
2017-07-25,35.624324798583984
2017-07-26,35.79225540161133
2017-07-27,35.11587905883789
2017-07-28,34.868629455566406
2017-07-31,34.68904113769531
2017-08-01,34.99692153930664
2017-08-02,36.65054702758789
2017-08-03,36.284366607666016
2017-08-04,36.47562026977539
2017-08-07,37.04005813598633
2017-08-08,37.33626937866211
2017-08-09,37.56483459472656
2017-08-10,36.36832809448242
2017-08-11,36.87407302856445
2017-08-14,37.42903137207031
2017-08-15,37.83878707885742
2017-08-16,37.686588287353516
2017-08-17,36.96306228637695
2017-08-18,36.87876892089844
2017-08-21,36.81087112426758
2017-08-22,37.41263961791992
2017-08-23,37.45947265625
2017-08-24,37.29322814941406
2017-08-25,37.431373596191406
2017-08-28,37.808349609375
2017-08-29,38.14552688598633
2017-08-30,38.24856185913086
2017-08-31,38.40074920654297
2017-09-01,38.4124641418457
2017-09-05,37.9511833190918
2017-09-06,37.9113655090332
2017-09-07,37.75918197631836
2017-09-08,37.14336013793945
2017-09-11,37.81536865234375
2017-09-12,37.66550827026367
2017-09-13,37.3821907043457
2017-09-14,37.061405181884766
2017-09-15,37.43605041503906
2017-09-18,37.15271759033203
2017-09-19,37.16677474975586
2017-09-20,36.5439453125
2017-09-21,35.916412353515625
2017-09-22,35.56519317626953
2017-09-25,35.251426696777344
2017-09-26,35.85786819458008
2017-09-27,36.11309814453125
2017-09-28,35.890655517578125
2017-09-29,36.087337493896484
2017-10-02,36.01475143432617
2017-10-03,36.1716423034668
2017-10-04,35.93748092651367
2017-10-05,36.38471603393555
2017-10-06,36.363643646240234
2017-10-09,36.49007034301758
2017-10-10,36.50412368774414
2017-10-11,36.656333923339844
2017-10-12,36.527549743652344
2017-10-13,36.75934982299805
2017-10-16,37.43605041503906
2017-10-17,37.57419204711914
2017-10-18,37.4079475402832
2017-10-19,36.52285385131836
2017-10-20,36.58608627319336
2017-10-23,36.567352294921875
2017-10-24,36.78511428833008
2017-10-25,36.62353515625
2017-10-26,36.85769271850586
2017-10-27,38.17831039428711
2017-10-30,39.03763961791992
2017-10-31,39.58088302612305
2017-11-01,39.077449798583984
2017-11-02,39.36310577392578
2017-11-03,40.39103317260742
2017-11-06,40.80080032348633
2017-11-07,40.93191909790039
2017-11-08,41.26676559448242
2017-11-09,41.182464599609375
2017-11-10,41.04615783691406
2017-11-13,40.88167953491211
2017-11-14,40.26363754272461
2017-11-15,39.7325553894043
2017-11-16,40.207252502441406
2017-11-17,39.98400115966797
2017-11-20,39.94405746459961
2017-11-21,40.6866340637207
2017-11-22,41.11432647705078
2017-11-24,41.116676330566406
2017-11-27,40.909881591796875
2017-11-28,40.6701774597168
2017-11-29,39.826560974121094
2017-11-30,40.383487701416016
2017-12-01,40.19549560546875
2017-12-04,39.90176010131836
2017-12-05,39.864158630371094
2017-12-06,39.71611404418945
2017-12-07,39.788963317871094
2017-12-08,39.80070495605469
2017-12-11,40.57618713378906
2017-12-12,40.348243713378906
2017-12-13,40.4821891784668
2017-12-14,40.4704475402832
2017-12-15,40.88167953491211
2017-12-18,41.45741271972656
2017-12-19,41.0156135559082
2017-12-20,40.97098922729492
2017-12-21,41.12606430053711
2017-12-22,41.12606430053711
2017-12-26,40.082706451416016
2017-12-27,40.08974838256836
2017-12-28,40.20254898071289
2017-12-29,39.76780700683594
2018-01-02,40.479835510253906
2018-01-03,40.472801208496094
2018-01-04,40.66078186035156
2018-01-05,41.123714447021484
2018-01-08,40.97098922729492
2018-01-09,40.96627426147461
2018-01-10,40.95686340332031
2018-01-11,41.189517974853516
2018-01-12,41.61484909057617
2018-01-16,41.403350830078125
2018-01-17,42.087188720703125
2018-01-18,42.124786376953125
2018-01-19,41.936790466308594
2018-01-22,41.59370040893555
2018-01-23,41.60309982299805
2018-01-24,40.94042205810547
2018-01-25,40.2096061706543
2018-01-26,40.3036003112793
2018-01-29,39.4693717956543
2018-01-30,39.23674011230469
2018-01-31,39.344825744628906
2018-02-01,39.42706298828125
2018-02-02,37.71632766723633
2018-02-05,36.774009704589844
2018-02-06,38.310855865478516
2018-02-07,37.49073028564453
2018-02-08,36.4591064453125
2018-02-09,36.905059814453125
2018-02-12,38.39155197143555
2018-02-13,38.776145935058594
2018-02-14,39.491065979003906
2018-02-15,40.8171272277832
2018-02-16,40.68498992919922
2018-02-20,40.54814910888672
2018-02-21,40.36410140991211
2018-02-22,40.701515197753906
2018-02-23,41.40935516357422
2018-02-26,42.22810363769531
2018-02-27,42.09126281738281
2018-02-28,42.02754211425781
2018-03-01,41.291385650634766
2018-03-02,41.57688522338867
2018-03-05,41.720821380615234
2018-03-06,41.6854248046875
2018-03-07,41.29846954345703
2018-03-08,41.74913024902344
2018-03-09,42.4664192199707
2018-03-12,42.87697219848633
2018-03-13,42.46405792236328
2018-03-14,42.10306930541992
2018-03-15,42.152610778808594
2018-03-16,42.00395965576172
2018-03-19,41.362178802490234
2018-03-20,41.34800338745117
2018-03-21,40.411293029785156
2018-03-22,39.840293884277344
2018-03-23,38.917728424072266
2018-03-26,40.76521682739258
2018-03-27,39.7199592590332
2018-03-28,39.28107833862305
2018-03-29,39.58782196044922
2018-04-02,39.328285217285156
2018-04-03,39.731754302978516
2018-04-04,40.491512298583984
2018-04-05,40.77228927612305
2018-04-06,39.72938919067383
2018-04-09,40.12343215942383
2018-04-10,40.87847900390625
2018-04-11,40.68734359741211
2018-04-12,41.08847427368164
2018-04-13,41.22768020629883
2018-04-16,41.48486328125
2018-04-17,42.05586624145508
2018-04-18,41.96147918701172
2018-04-19,40.77228927612305
2018-04-20,39.10176086425781
2018-04-23,38.98850631713867
2018-04-24,38.4458122253418
2018-04-25,38.61334228515625
2018-04-26,38.747833251953125
2018-04-27,38.29953384399414
2018-04-30,38.99322509765625
2018-05-01,39.89927291870117
2018-05-02,41.66181945800781
2018-05-03,41.737327575683594
2018-05-04,43.37483215332031
2018-05-07,43.688636779785156
2018-05-08,43.89863586425781
2018-05-09,44.20773696899414
2018-05-10,44.84008026123047
2018-05-11,44.6695442199707
2018-05-14,44.5653190612793
2018-05-15,44.1602897644043
2018-05-16,44.57242965698242
2018-05-17,44.29056930541992
2018-05-18,44.12950134277344
2018-05-21,44.442161560058594
2018-05-22,44.33082962036133
2018-05-23,44.61506271362305
2018-05-24,44.5653190612793
2018-05-25,44.667179107666016
2018-05-29,44.506103515625
2018-05-30,44.41136932373047
2018-05-31,44.26213836669922
2018-06-01,45.06036376953125
2018-06-04,45.43698501586914
2018-06-05,45.78751754760742
2018-06-06,45.946224212646484
2018-06-07,45.82305908203125
2018-06-08,45.40618133544922
2018-06-11,45.294857025146484
2018-06-12,45.54356384277344
2018-06-13,45.1693229675293
2018-06-14,45.19300842285156
2018-06-15,44.72876739501953
2018-06-18,44.70507049560547
2018-06-19,43.98264694213867
2018-06-20,44.17450714111328
2018-06-21,43.92817687988281
2018-06-22,43.80027389526367
2018-06-25,43.148895263671875
2018-06-26,43.6841926574707
2018-06-27,43.6202507019043
2018-06-28,43.93764114379883
2018-06-29,43.84526443481445
2018-07-02,44.3355712890625
2018-07-03,43.56340408325195
2018-07-05,43.91395950317383
2018-07-06,44.52268600463867
2018-07-09,45.140907287597656
2018-07-10,45.086421966552734
2018-07-11,44.50136947631836
2018-07-12,45.24748611450195
2018-07-13,45.318546295166016
2018-07-16,45.21905517578125
2018-07-17,45.34696960449219
2018-07-18,45.0982551574707
2018-07-19,45.448814392089844
2018-07-20,45.344600677490234
2018-07-23,45.38486862182617
2018-07-24,45.71409606933594
2018-07-25,46.14518737792969
2018-07-26,46.000709533691406
2018-07-27,45.23563766479492
2018-07-30,44.98220443725586
2018-07-31,45.07220458984375
2018-08-01,47.727413177490234
2018-08-02,49.12253189086914
2018-08-03,49.26464080810547
2018-08-06,49.52046203613281
2018-08-07,49.05619812011719
2018-08-08,49.08936309814453
2018-08-09,49.47543716430664
2018-08-10,49.32807540893555
2018-08-13,49.64657974243164
2018-08-14,49.85575485229492
2018-08-15,49.97221755981445
2018-08-16,50.704307556152344
2018-08-17,51.71687698364258
2018-08-20,51.212974548339844
2018-08-21,51.11314010620117
2018-08-22,51.11552429199219
2018-08-23,51.2201042175293
2018-08-24,51.37934875488281
2018-08-27,51.80244827270508
2018-08-28,52.22078323364258
2018-08-29,53.000423431396484
2018-08-30,53.4876823425293
2018-08-31,54.105674743652344
2018-09-04,54.2791862487793
2018-09-05,53.925025939941406
2018-09-06,53.0289306640625
2018-09-07,52.60108184814453
2018-09-10,51.8951416015625
2018-09-11,53.20720672607422
2018-09-12,52.54641342163086
